id,created_at,buyer,seller,trade_type,btc_amount,btc_traded,fee_btc,btc_amount_less_fee,btc_final,fiat_amount,fiat_fee,fiat_per_btc,currency,exchange_rate,transaction_released_at,online_provider,reference
14612504,2017-09-28 08:41:03+00:00,ALVIS888,neb_401,ONLINE_SELL,0.82383207,0.81567532,0.00815675,0.81567532,0.82383207,5000.00,49.50,6129.89,CAD,6129.89,,CASH_DEPOSIT,L14612504B8P72W
14637420,2017-09-29 03:48:00+00:00,neb_401,cryptot,ONLINE_SELL,0.09596468,0.09596468,0.00,0.09596468,0.09596468,500.00,0.00,5210.25,CAD,5210.25,,INTERAC,L14637420B8PQB0
14670321,2017-09-30 05:28:05+00:00,nawahidi25,neb_401,ONLINE_SELL,0.67074847,0.66410740,0.00664107,0.66410740,0.67074847,3709.00,36.72,5584.94,CAD,5584.94,,CASH_DEPOSIT,L14670321B8QFOX
14728504,2017-10-02 12:32:01+00:00,Nickelson,neb_401,ONLINE_SELL,0.03423398,0.03389503,0.00033895,0.03389503,0.03423398,200.00,1.98,5900.57,CAD,5900.57,,CASH_DEPOSIT,L14728504B8ROL4
14736745,2017-10-02 17:02:42+00:00,cmcgrouther,neb_401,ONLINE_SELL,0.07777080,0.07700079,0.00077001,0.07700079,0.07777080,448.18,4.44,5820.46,CAD,5820.46,,CASH_DEPOSIT,L14736745B8RUY1
14740294,2017-10-02 18:56:51+00:00,FastBitcoinsCanada,neb_401,ONLINE_SELL,0.01289884,0.01277113,0.00012771,0.01277113,0.01289884,75.00,0.74,5872.62,CAD,5872.62,,INTERAC,L14740294B8RXOM
14746392,2017-10-02 22:51:37+00:00,asaini,neb_401,ONLINE_SELL,0.00837656,0.00829362,0.00008294,0.00829362,0.00837656,50.00,0.50,6028.73,CAD,6028.73,,INTERAC,L14746392B8S2E0
14809384,2017-10-05 01:25:50+00:00,rmfierbach,neb_401,ONLINE_SELL,0.53198802,0.52672081,0.00526721,0.52672081,0.53198802,2950.00,29.21,5600.69,CAD,5600.69,,INTERAC,L14809384B8TEZS
14810995,2017-10-05 04:04:24+00:00,sbacct6,neb_401,ONLINE_SELL,0.02416982,0.02393051,0.00023931,0.02393051,0.02416982,140.53,1.39,5872.42,CAD,5872.42,,INTERAC,L14810995B8TG8J
14858576,2017-10-06 16:24:22+00:00,Nickelson,neb_401,ONLINE_SELL,0.16701510,0.16536149,0.00165361,0.16536149,0.16701510,980.00,9.70,5926.41,CAD,5926.41,,CASH_DEPOSIT,L14858576B8UGY8
14862819,2017-10-06 18:43:45+00:00,David0009,neb_401,ONLINE_SELL,0.17018101,0.16849605,0.00168496,0.16849605,0.17018101,980.00,9.70,5816.16,CAD,5816.16,,CASH_DEPOSIT,L14862819B8UK83
14866173,2017-10-06 20:43:22+00:00,David0009,neb_401,ONLINE_SELL,0.06598855,0.06533520,0.00065335,0.06533520,0.06598855,380.00,3.76,5816.16,CAD,5816.16,,CASH_DEPOSIT,L14866173B8UMT9
14868730,2017-10-06 22:31:46+00:00,peteyb991,neb_401,ONLINE_SELL,0.01772201,0.01754654,0.00017547,0.01754654,0.01772201,100.00,0.99,5699.13,CAD,5699.13,,INTERAC,L14868730B8UOSA
14873951,2017-10-07 05:08:21+00:00,FastBitcoinsCanada,neb_401,ONLINE_SELL,0.01672947,0.01656383,0.00016564,0.01656383,0.01672947,100.00,0.99,6037.25,CAD,6037.25,,INTERAC,L14873951B8USTB
14878677,2017-10-07 09:36:45+00:00,FastBitcoinsCanada,neb_401,ONLINE_SELL,0.00259714,0.00257143,0.00002571,0.00257143,0.00259714,20.00,0.20,7777.77,CAD,7777.77,,INTERAC,L14878677B8UWGL
14898706,2017-10-08 00:52:44+00:00,golem45,neb_401,ONLINE_SELL,0.10349686,0.10247214,0.00102472,0.10247214,0.10349686,600.00,5.94,5855.25,CAD,5855.25,,INTERAC,L14898706B8VBWY
14899995,2017-10-08 03:18:25+00:00,ahmedjassm,neb_401,ONLINE_SELL,0.02890134,0.02861519,0.00028615,0.02861519,0.02890134,170.00,1.68,5940.90,CAD,5940.90,,INTERAC,L14899995B8VCWR
14905845,2017-10-08 10:35:10+00:00,8269,neb_401,ONLINE_SELL,0.03029959,0.02999959,0.00030000,0.02999959,0.03029959,182.09,1.80,6069.75,CAD,6069.75,,CASH_DEPOSIT,L14905845B8VHF9
14944761,2017-10-09 18:45:09+00:00,webtc,neb_401,ONLINE_SELL,0.01202938,0.01191028,0.00011910,0.01191028,0.01202938,75.00,0.74,6297.08,CAD,6297.08,,CASH_DEPOSIT,L14944761B8WBG9
14939986,2017-10-09 16:15:55+00:00,vdepanfilis,neb_401,ONLINE_SELL,0.01202938,0.01191028,0.00011910,0.01191028,0.01202938,75.00,0.74,6297.08,CAD,6297.08,,CASH_DEPOSIT,L14939986B8W7RM
14946115,2017-10-09 19:31:12+00:00,Kaelen,neb_401,ONLINE_SELL,0.01202938,0.01191028,0.00011910,0.01191028,0.01202938,75.00,0.74,6297.08,CAD,6297.08,,CASH_DEPOSIT,L14946115B8WCHV
14963760,2017-10-10 11:29:55+00:00,RunupKid,neb_401,ONLINE_SELL,0.01535639,0.01520435,0.00015204,0.01520435,0.01535639,110.00,1.09,7234.77,CAD,7234.77,,INTERAC,L14963760B8WQ40
14963813,2017-10-10 11:32:43+00:00,RunupKid,neb_401,ONLINE_SELL,0.13820757,0.13683918,0.00136839,0.13683918,0.13820757,990.00,9.80,7234.77,CAD,7234.77,,INTERAC,L14963813B8WQ5H
14986440,2017-10-11 03:30:41+00:00,neb_401,capitalism,ONLINE_SELL,0.16392636,0.16392636,0.00,0.16392636,0.16392636,1000.00,0.00,6100.30,CAD,6100.30,,CASH_DEPOSIT,L14986440B8X7M0
14987483,2017-10-11 05:13:24+00:00,trtrain,neb_401,ONLINE_SELL,0.02390785,0.02367114,0.00023671,0.02367114,0.02390785,150.00,1.49,6336.83,CAD,6336.83,,INTERAC,L14987483B8X8EZ
15005512,2017-10-11 17:58:09+00:00,neb_401,pero1111,ONLINE_BUY,0.05136696,0.05136696,0.00051367,0.05085329,0.05085329,300.00,3.00,5899.32,CAD,5840.33,,INTERAC,L15005512B8XMBS
15019296,2017-10-12 07:06:05+00:00,neb_401,Rachelpgms,ONLINE_BUY,0.16843921,0.16843921,0.00168439,0.16675482,0.16675482,1000.00,10.00,5996.83,CAD,5936.86,,CASH_DEPOSIT,L15019296B8XWYO
15049499,2017-10-13 03:04:39+00:00,hydraxel,neb_401,ONLINE_SELL,0.08490321,0.08406258,0.00084063,0.08406258,0.08490321,600.00,5.94,7137.54,CAD,7137.54,,CASH_DEPOSIT,L15049499B8YK9N
15062625,2017-10-13 12:51:14+00:00,GeriHannon,neb_401,ONLINE_SELL,0.33907864,0.33572143,0.00335721,0.33572143,0.33907864,2500.00,24.75,7446.65,CAD,7446.65,,CASH_DEPOSIT,L15062625B8YUE9
15061404,2017-10-13 12:09:16+00:00,raincoin101,neb_401,ONLINE_SELL,0.07644061,0.07568377,0.00075684,0.07568377,0.07644061,550.00,5.45,7267.08,CAD,7267.08,,CASH_DEPOSIT,L15061404B8YTGC
15070304,2017-10-13 16:40:00+00:00,lijingli,neb_401,ONLINE_SELL,0.03338238,0.03305186,0.00033052,0.03305186,0.03338238,250.00,2.48,7563.87,CAD,7563.87,,CASH_DEPOSIT,L15070304B8Z0BK
15074969,2017-10-13 19:10:09+00:00,msperfect,neb_401,ONLINE_SELL,0.13447893,0.13314746,0.00133147,0.13314746,0.13447893,1000.00,9.90,7510.47,CAD,7510.47,,CASH_DEPOSIT,L15074969B8Z3X5
15096897,2017-10-14 15:42:00+00:00,Richboi01,neb_401,ONLINE_SELL,0.06039811,0.05980011,0.00059800,0.05980011,0.06039811,450.00,4.46,7525.07,CAD,7525.07,,CASH_DEPOSIT,L15096897B8ZKU9
15110819,2017-10-15 04:14:41+00:00,antonylewis,neb_401,ONLINE_SELL,0.02591113,0.02565458,0.00025655,0.02565458,0.02591113,200.00,1.98,7795.88,CAD,7795.88,,INTERAC,L15110819B8ZVKZ
15110995,2017-10-15 04:33:28+00:00,antonylewis,neb_401,ONLINE_SELL,0.02602137,0.02576373,0.00025764,0.02576373,0.02602137,200.00,1.98,7762.85,CAD,7762.85,,INTERAC,L15110995B8ZVPV
15112909,2017-10-15 06:58:31+00:00,neb_401,canadienmb,ONLINE_BUY,0.04605161,0.04605161,0.00046052,0.04559109,0.04559109,300.00,3.00,6580.23,CAD,6514.43,,INTERAC,L15112909B8ZX71
15112876,2017-10-15 06:56:24+00:00,quber96,neb_401,ONLINE_SELL,0.00203330,0.00201317,0.00002013,0.00201317,0.00203330,15.00,0.15,7450.94,CAD,7450.94,,INTERAC,L15112876B8ZX64
15118849,2017-10-15 12:06:00+00:00,neb_401,teamsgk,ONLINE_SELL,0.14180420,0.14180420,0.00,0.14180420,0.14180420,966.00,0.00,6812.21,CAD,6812.21,,CASH_DEPOSIT,L15118849B901S1
15119066,2017-10-15 12:14:57+00:00,neb_401,5771210,ONLINE_SELL,0.25373765,0.25373765,0.00,0.25373765,0.25373765,1808.00,0.00,7125.47,CAD,7125.47,,INTERAC,L15119066B901Y2
15119021,2017-10-15 12:13:41+00:00,neb_401,teamsgk,ONLINE_SELL,0.14180420,0.14180420,0.00,0.14180420,0.14180420,966.00,0.00,6812.21,CAD,6812.21,,CASH_DEPOSIT,L15119021B901WT
15104571,2017-10-14 20:49:14+00:00,asdfghjkl123456,neb_401,ONLINE_SELL,0.04039935,0.03999936,0.00039999,0.03999936,0.04039935,300.67,2.98,7516.87,CAD,7516.87,,CASH_DEPOSIT,L15104571B8ZQRF
15145924,2017-10-16 13:04:34+00:00,sandramarshall,neb_401,ONLINE_SELL,0.49567199,0.49076435,0.00490764,0.49076435,0.49567199,3700.00,36.63,7539.26,CAD,7539.26,,CASH_DEPOSIT,L15145924B90MO4
15147644,2017-10-16 14:03:10+00:00,cmcgrouther,neb_401,ONLINE_SELL,0.04645978,0.04599978,0.00046000,0.04599978,0.04645978,365.69,3.62,7949.82,CAD,7949.82,,CASH_DEPOSIT,L15147644B90NZW
15150721,2017-10-16 15:49:47+00:00,webtc,neb_401,ONLINE_SELL,0.03181708,0.03150206,0.00031502,0.03150206,0.03181708,250.00,2.48,7935.99,CAD,7935.99,,CASH_DEPOSIT,L15150721B90QDD
15150100,2017-10-16 15:29:23+00:00,neb_401,25172c,ONLINE_SELL,0.11980801,0.11980801,0.00,0.11980801,0.11980801,800.00,0.00,6677.35,CAD,6677.35,,INTERAC,L15150100B90PW4
15155628,2017-10-16 18:29:02+00:00,neb_401,capitalism,ONLINE_SELL,0.19134388,0.19134388,0.00,0.19134388,0.19134388,1400.00,0.00,7316.67,CAD,7316.67,,CASH_DEPOSIT,L15155628B90U5O
15183896,2017-10-17 16:46:25+00:00,neb_401,zudo,ONLINE_SELL,0.13593421,0.13593421,0.00,0.13593421,0.13593421,1000.00,0.00,7356.50,CAD,7356.50,,CASH_DEPOSIT,L15183896B91FYW
15214837,2017-10-18 16:13:50+00:00,neb_401,Libov,ONLINE_SELL,0.13717986,0.13717986,0.00,0.13717986,0.13717986,1000.00,0.00,7289.70,CAD,7289.70,,CASH_DEPOSIT,L15214837B923UD
15217777,2017-10-18 17:46:58+00:00,neb_401,alexfBTC,ONLINE_SELL,0.14035836,0.14035836,0.00,0.14035836,0.14035836,1000.00,0.00,7124.62,CAD,7124.62,,CASH_DEPOSIT,L15217777B92641
15224612,2017-10-18 21:53:06+00:00,imobossman,neb_401,ONLINE_SELL,0.12359642,0.12237269,0.00122373,0.12237269,0.12359642,950.00,9.41,7763.17,CAD,7763.17,,CASH_DEPOSIT,L15224612B92BDW
15248119,2017-10-19 17:10:58+00:00,hurd103,neb_401,ONLINE_SELL,0.06549179,0.06484336,0.00064843,0.06484336,0.06549179,500.00,4.95,7710.89,CAD,7710.89,,CASH_DEPOSIT,L15248119B92TIV
15263617,2017-10-20 06:36:32+00:00,neb_401,bulletbwoy,ONLINE_SELL,0.00080819,0.00080819,0.00,0.00080819,0.00080819,10.00,0.00,12373.33,CAD,12373.33,,PAYPAL,L15263617B935HD
15263658,2017-10-20 06:38:48+00:00,neb_401,v676v676,ONLINE_SELL,0.00424582,0.00424582,0.00,0.00424582,0.00424582,45.00,0.00,10598.66,CAD,10598.66,,PAYPAL,L15263658B935II
15260776,2017-10-20 02:53:16+00:00,Hobbytechno,neb_401,ONLINE_BUY,0.00146909,0.00146909,0.00,0.00146909,0.00146909,10.00,0.00,6806.93,CAD,6806.93,,INTERAC,L15260776B933AG
15297030,2017-10-21 05:07:16+00:00,neb_401,Scott4897,ONLINE_BUY,0.06552992,0.06552992,0.00065530,0.06487462,0.06487462,490.00,4.90,7553.03,CAD,7477.50,,INTERAC,L15297030B93V9I
15327840,2017-10-22 06:35:20+00:00,qSean,neb_401,ONLINE_SELL,0.02020030,0.02000030,0.00020000,0.02000030,0.02020030,172.04,1.70,8601.87,CAD,8601.87,,INTERAC,L15327840B94J1C
15374651,2017-10-23 21:09:41+00:00,neb_401,investmike,ONLINE_BUY,0.14762250,0.14762250,0.00147622,0.14614628,0.14614628,1088.00,10.88,7444.60,CAD,7370.15,,INTERAC,L15374651B95J5N
15379107,2017-10-24 01:02:50+00:00,Viviannn,neb_401,ONLINE_SELL,0.00756366,0.00748877,0.00007489,0.00748877,0.00756366,60.00,0.59,8012.00,CAD,8012.00,,INTERAC,L15379107B95MLF
15425727,2017-10-25 14:24:19+00:00,keo458,neb_401,ONLINE_SELL,0.37681037,0.37307957,0.00373080,0.37307957,0.37681037,3000.00,29.70,8041.18,CAD,8041.18,,CASH_DEPOSIT,L15425727B96MKF
15432212,2017-10-25 17:51:24+00:00,AdarshSingh,neb_401,ONLINE_SELL,0.01786665,0.01768975,0.00017690,0.01768975,0.01786665,130.00,1.29,7348.89,CAD,7348.89,,CASH_DEPOSIT,L15432212B96RKK
15432551,2017-10-25 18:01:54+00:00,AdarshSingh,neb_401,ONLINE_SELL,0.01339064,0.01325806,0.00013258,0.01325806,0.01339064,100.00,0.99,7542.58,CAD,7542.58,,INTERAC,L15432551B96RTZ
15465070,2017-10-26 18:26:13+00:00,collinsapps88,neb_401,ONLINE_SELL,0.49365579,0.48876811,0.00488768,0.48876811,0.49365579,4000.00,39.60,8183.84,CAD,8183.84,,CASH_DEPOSIT,L15465070B97GXA
15473704,2017-10-27 01:14:03+00:00,webtc,neb_401,ONLINE_SELL,0.03813720,0.03775960,0.00037760,0.03775960,0.03813720,300.00,2.97,7945.00,CAD,7945.00,,CASH_DEPOSIT,L15473704B97NL4
15473866,2017-10-27 01:26:18+00:00,collinsapps88,neb_401,ONLINE_SELL,0.03178099,0.03146633,0.00031466,0.03146633,0.03178099,250.00,2.48,7945.00,CAD,7945.00,,CASH_DEPOSIT,L15473866B97NPM
15474094,2017-10-27 01:43:57+00:00,justinrl7,neb_401,ONLINE_SELL,0.01216968,0.01204919,0.00012049,0.01204919,0.01216968,100.00,0.99,8299.31,CAD,8299.31,,INTERAC,L15474094B97NVY
15474396,2017-10-27 02:09:24+00:00,neb_401,N0madTradR,ONLINE_SELL,0.12797984,0.12797984,0.00,0.12797984,0.12797984,713.00,0.00,5571.19,CAD,5571.19,,INTERAC,BPOHEDTGJ
15475717,2017-10-27 04:29:56+00:00,mohammad1296,neb_401,ONLINE_SELL,0.00969926,0.00960323,0.00009603,0.00960323,0.00969926,80.00,0.79,8330.53,CAD,8330.53,,INTERAC,L15475717B97P51
15488417,2017-10-27 14:32:16+00:00,Oumane223,neb_401,ONLINE_SELL,0.02512557,0.02487680,0.00024877,0.02487680,0.02512557,200.00,1.98,8039.62,CAD,8039.62,,CASH_DEPOSIT,L15488417B97YXT
15492591,2017-10-27 16:39:20+00:00,Bala25,neb_401,ONLINE_SELL,0.37682724,0.37309628,0.00373096,0.37309628,0.37682724,3000.00,29.70,8040.82,CAD,8040.82,,CASH_DEPOSIT,L15492591B9825R
15494484,2017-10-27 17:37:34+00:00,mohammad1296,neb_401,ONLINE_SELL,0.00612430,0.00606366,0.00006064,0.00606366,0.00612430,50.00,0.50,8245.84,CAD,8245.84,,INTERAC,L15494484B983MC
15495421,2017-10-27 18:07:38+00:00,AdarshSingh,neb_401,ONLINE_SELL,0.01676439,0.01659841,0.00016598,0.01659841,0.01676439,135.00,1.34,8133.31,CAD,8133.31,,INTERAC,L15495421B984CD
15496410,2017-10-27 18:38:55+00:00,Viviannn,neb_401,ONLINE_SELL,0.01588483,0.01572755,0.00015728,0.01572755,0.01588483,133.00,1.32,8456.50,CAD,8456.50,,INTERAC,L15496410B9853U
15505785,2017-10-28 01:39:03+00:00,MilleyQ,neb_401,ONLINE_BUY,0.05736576,0.05736576,0.00,0.05736576,0.05736576,400.00,0.00,6972.80,USD,6972.80,,PAYPAL,L15505785B98CC9
15506400,2017-10-28 02:30:42+00:00,teamsgk,neb_401,ONLINE_SELL,0.24773786,0.24528501,0.00245285,0.24528501,0.24773786,2000.00,19.80,8153.78,CAD,8153.78,,CASH_DEPOSIT,L15506400B98CTC
15507880,2017-10-28 05:02:06+00:00,h5masood,neb_401,ONLINE_SELL,0.03049896,0.03019699,0.00030197,0.03019699,0.03049896,250.00,2.48,8278.97,CAD,8278.97,,INTERAC,L15507880B98DYG
15516186,2017-10-28 12:27:16+00:00,dorofast,neb_401,ONLINE_SELL,0.06232283,0.06170577,0.00061706,0.06170577,0.06232283,500.00,4.95,8102.97,CAD,8102.97,,CASH_DEPOSIT,L15516186B98KD6
15524702,2017-10-28 17:47:31+00:00,agxkillax,neb_401,ONLINE_SELL,0.06312500,0.06250000,0.00062500,0.06250000,0.06312500,500.00,4.95,8000.00,CAD,8000.00,,CASH_DEPOSIT,L15524702B98QXQ
15536595,2017-10-29 07:47:17+00:00,neb_401,wilson377,ONLINE_BUY,0.01500032,0.01500032,0.00015000,0.01485032,0.01485032,108.70,1.09,7319.71,CAD,7246.51,,INTERAC,L15536595B99043
15558864,2017-10-30 04:08:30+00:00,Brennan101,neb_401,ONLINE_SELL,0.02894878,0.02866216,0.00028662,0.02866216,0.02894878,250.00,2.48,8722.30,CAD,8722.30,,INTERAC,L15558864B99HAO
15575970,2017-10-30 16:55:45+00:00,Fast-1296,neb_401,ONLINE_SELL,0.01173690,0.01162069,0.00011621,0.01162069,0.01173690,100.00,0.99,8605.34,CAD,8605.34,,INTERAC,L15575970B99UHU
15583350,2017-10-30 21:04:23+00:00,ChlapakBusiness,neb_401,ONLINE_SELL,0.03092888,0.03062265,0.00030623,0.03062265,0.03092888,300.00,2.97,9796.67,CAD,9796.67,,CASH_DEPOSIT,L15583350B9A06U
15586866,2017-10-30 23:43:00+00:00,neb_401,cochise026,ONLINE_BUY,0.16749016,0.16749016,0.00167490,0.16581526,0.16581526,1300.00,13.00,7840.05,CAD,7761.65,,INTERAC,L15586866B9A2WI
15619215,2017-10-31 22:58:39+00:00,neb_401,awp8912,ONLINE_BUY,0.06837020,0.06837020,0.00068370,0.06768650,0.06768650,559.07,5.59,8259.70,CAD,8177.10,,INTERAC,L15619215B9ARV3
15619240,2017-10-31 22:59:44+00:00,neb_401,arginm,ONLINE_BUY,0.09000012,0.09000012,0.00090000,0.08910012,0.08910012,735.94,7.36,8259.70,CAD,8177.10,,INTERAC,L15619240B9ARVS
15629568,2017-11-01 09:45:32+00:00,Tizzle88,neb_401,ONLINE_SELL,0.01889017,0.01870314,0.00018703,0.01870314,0.01889017,175.00,1.73,9356.72,CAD,9356.72,,CASH_DEPOSIT,L15629568B9AZUO
15635053,2017-11-01 13:00:41+00:00,neb_401,advanced_transaction,ONLINE_BUY,0.20445151,0.20445151,0.00204452,0.20240699,0.20240699,1700.00,17.00,8398.92,CAD,8314.93,,INTERAC,L15635053B9B431
15651181,2017-11-01 20:36:08+00:00,ron7684,neb_401,ONLINE_BUY,0.00124466,0.00124466,0.00,0.00124466,0.00124466,10.00,0.00,8034.32,CAD,8034.32,,PAYPAL,L15651181B9BGJ1
15656419,2017-11-02 00:02:49+00:00,neb_401,misha.hanin,ONLINE_BUY,0.06211898,0.06211898,0.00062119,0.06149779,0.06149779,500.00,5.00,8130.37,CAD,8049.07,,INTERAC,L15656419B9BKKJ
15693693,2017-11-02 22:10:53+00:00,Williamswill69,neb_401,ONLINE_SELL,0.00969544,0.00959945,0.00009599,0.00959945,0.00969544,100.00,0.99,10417.26,CAD,10417.26,,CASH_DEPOSIT,L15693693B9CDBX
15703449,2017-11-03 07:35:26+00:00,Concreteguy1975,neb_401,ONLINE_SELL,0.05952556,0.05893620,0.00058936,0.05893620,0.05952556,600.00,5.94,10180.50,CAD,10180.50,,INTERAC,L15703449B9CKUX
15764696,2017-11-04 19:34:44+00:00,neb_401,Sc0tch,ONLINE_BUY,0.03950555,0.03950555,0.00039506,0.03911049,0.03911049,355.90,3.56,9099.86,CAD,9008.86,,INTERAC,L15764696B9DW48
15774187,2017-11-05 03:36:29+00:00,neb_401,LocalCoinSwap,ONLINE_SELL,0.02844864,0.02844864,0.00,0.02844864,0.02844864,300.00,0.00,10545.32,CAD,10545.32,,INTERAC,L15774187B9E3FV
15841446,2017-11-07 06:12:44+00:00,Concreteguy1975,neb_401,ONLINE_SELL,0.06804350,0.06736980,0.00067370,0.06736980,0.06804350,740.00,7.33,10984.15,CAD,10984.15,,INTERAC,L15841446B9FJC6
15558379,2017-10-30 03:13:26+00:00,neb_401,mavalle,ONLINE_BUY,0.21799960,0.21799960,0.00218000,0.21581960,0.21581960,1677.35,16.77,7772.00,CAD,7694.28,,INTERAC,L15558379B99GX7
15893870,2017-11-08 18:06:46+00:00,if6was9,neb_401,ONLINE_SELL,0.06552417,0.06487542,0.00064875,0.06487542,0.06552417,690.00,6.83,10635.77,CAD,10635.77,,CASH_DEPOSIT,L15893870B9GNSE
15902625,2017-11-08 23:42:30+00:00,pelepele3,neb_401,ONLINE_SELL,0.00881028,0.00872305,0.00008723,0.00872305,0.00881028,100.00,0.99,11463.88,CAD,11463.88,,CASH_DEPOSIT,L15902625B9GUJL
15907763,2017-11-09 05:52:00+00:00,neb_401,arudenko,ONLINE_SELL,0.00481837,0.00481837,0.00,0.00481837,0.00481837,50.00,0.00,10376.95,CAD,10376.95,,INTERAC,L15907763B9GYIB
15907813,2017-11-09 05:54:53+00:00,neb_401,arudenko,ONLINE_SELL,0.00481837,0.00481837,0.00,0.00481837,0.00481837,50.00,0.00,10376.95,CAD,10376.95,,INTERAC,L15907813B9GYJP
15911751,2017-11-09 09:22:40+00:00,johnmaloney1957,neb_401,ONLINE_SELL,0.01762056,0.01744610,0.00017446,0.01744610,0.01762056,200.00,1.98,11463.88,CAD,11463.88,,INTERAC,L15911751B9H1L3
15927035,2017-11-09 17:46:57+00:00,TMagnus,neb_401,ONLINE_SELL,0.04888622,0.04840220,0.00048402,0.04840220,0.04888622,505.15,5.00,10436.51,CAD,10436.51,,CASH_DEPOSIT,L15927035B9HDDN
15929665,2017-11-09 19:08:38+00:00,Sketli2017,neb_401,ONLINE_SELL,0.22306930,0.22086069,0.00220861,0.22086069,0.22306930,2200.00,21.78,9961.03,CAD,9961.03,,CASH_DEPOSIT,L15929665B9HFEP
15931553,2017-11-09 20:08:03+00:00,ismailkk,neb_401,ONLINE_SELL,0.02041202,0.02020992,0.00020210,0.02020992,0.02041202,200.00,1.98,9896.13,CAD,9896.13,,CASH_DEPOSIT,L15931553B9HGV5
15934198,2017-11-09 21:43:22+00:00,MilanoJK,neb_401,ONLINE_SELL,0.19276869,0.19086009,0.00190860,0.19086009,0.19276869,2000.00,19.80,10478.88,CAD,10478.88,,CASH_DEPOSIT,L15934198B9HIWM
15939146,2017-11-10 02:09:50+00:00,dillio_mandingo,neb_401,ONLINE_SELL,0.06739745,0.06673015,0.00066730,0.06673015,0.06739745,660.87,6.54,9903.62,CAD,9903.62,,CASH_DEPOSIT,L15939146B9HMQ2
15943836,2017-11-10 07:44:49+00:00,neb_401,brainbox,ONLINE_SELL,0.10952579,0.10952579,0.00,0.10952579,0.10952579,1000.00,0.00,9130.27,CAD,9130.27,,INTERAC,L15943836B9HQCC
15943899,2017-11-10 07:47:22+00:00,neb_401,ayaxdalab,ONLINE_SELL,0.04782790,0.04782790,0.00,0.04782790,0.04782790,500.00,0.00,10454.15,CAD,10454.15,,INTERAC,L15943899B9HQE3
15943870,2017-11-10 07:46:09+00:00,neb_401,brainbox,ONLINE_SELL,0.05476289,0.05476289,0.00,0.05476289,0.05476289,500.00,0.00,9130.27,CAD,9130.27,,INTERAC,L15943870B9HQDA
15967828,2017-11-10 19:53:54+00:00,neb_401,Btctraders123,ONLINE_BUY,0.12038736,0.12038736,0.00120387,0.11918349,0.11918349,1000.00,10.00,8390.42,CAD,8306.52,,CASH_DEPOSIT,L15967828B9I8US
15995899,2017-11-11 16:57:16+00:00,vitalii124,neb_401,ONLINE_SELL,0.02832870,0.02804822,0.00028048,0.02804822,0.02832870,250.00,2.48,8913.22,CAD,8913.22,,INTERAC,L15995899B9IUIJ
16000369,2017-11-11 19:41:04+00:00,benzobilly,neb_401,ONLINE_SELL,0.01380715,0.01367045,0.00013670,0.01367045,0.01380715,120.00,1.19,8778.06,CAD,8778.06,,INTERAC,L16000369B9IXYP
16006915,2017-11-12 02:02:32+00:00,Chithan,neb_401,ONLINE_SELL,0.02270622,0.02248141,0.00022481,0.02248141,0.02270622,200.00,1.98,8896.24,CAD,8896.24,,INTERAC,L16006915B9J30J
16047888,2017-11-13 14:08:52+00:00,neb_401,bubblegum900,ONLINE_BUY,0.06967185,0.06967185,0.00069672,0.06897513,0.06897513,580.00,5.80,8408.83,CAD,8324.74,,CASH_DEPOSIT,L16047888B9JYMO
16058745,2017-11-13 19:33:44+00:00,neb_401,N0madTradR,ONLINE_SELL,0.33673372,0.33673372,0.00,0.33673372,0.33673372,2955.00,0.00,8775.48,CAD,8775.48,,INTERAC,BGKZIHOFO
16060727,2017-11-13 20:41:43+00:00,Torimontana,neb_401,ONLINE_SELL,0.01129565,0.01118381,0.00011184,0.01118381,0.01129565,95.00,0.94,8494.42,CAD,8494.42,,INTERAC,L16060727B9K8JB
16071072,2017-11-14 06:31:21+00:00,Concreteguy1975,neb_401,ONLINE_SELL,0.05544643,0.05489746,0.00054897,0.05489746,0.05544643,500.00,4.95,9107.89,CAD,9107.89,,INTERAC,L16071072B9KGIO
16071783,2017-11-14 07:09:32+00:00,Concreteguy1975,neb_401,ONLINE_SELL,0.08039732,0.07960131,0.00079601,0.07960131,0.08039732,725.00,7.18,9107.89,CAD,9107.89,,INTERAC,L16071783B9KH2F
16077774,2017-11-14 11:37:17+00:00,Concreteguy1975,neb_401,ONLINE_SELL,0.22178573,0.21958983,0.00219590,0.21958983,0.22178573,2000.00,19.80,9107.89,CAD,9107.89,,INTERAC,L16077774B9KLOU
16006785,2017-11-12 01:51:37+00:00,neb_401,knockback,ONLINE_BUY,0.07325763,0.07325763,0.00073258,0.07252505,0.07252505,550.00,5.50,7583.59,CAD,7507.75,,INTERAC,L16006785B9J2WX
16097206,2017-11-14 22:12:15+00:00,Chithan,neb_401,ONLINE_SELL,0.01646153,0.01629854,0.00016299,0.01629854,0.01646153,150.00,1.49,9203.28,CAD,9203.28,,INTERAC,L16097206B9L0OM
16096183,2017-11-14 21:28:55+00:00,freshkickz,neb_401,ONLINE_SELL,0.01095882,0.01085032,0.00010850,0.01085032,0.01095882,100.00,0.99,9216.32,CAD,9216.32,,CASH_DEPOSIT,L16096183B9KZW7
16140583,2017-11-16 05:31:57+00:00,neb_401,bubblegum900,ONLINE_SELL,0.07383966,0.07383966,0.00,0.07383966,0.07383966,700.00,0.00,9480.00,CAD,9480.00,,CASH_DEPOSIT,L16140583B9LY5J
